2.311849665405929066e+00,8.852000000000002922e-02,2.311879643690617048e+00,8.289999999999990432e-02,0.000000000000000000e+00
1.833487795575625690e-01,9.426800000000070678e-01,1.753203439811789055e-01,9.457999999999993079e-01,0.000000000000000000e+00
1.248804699446086214e-01,9.607000000000088802e-01,1.400028950678166018e-01,9.585999999999991195e-01,0.000000000000000000e+00
8.316266615346476487e-02,9.739400000000092428e-01,1.040369282102230203e-01,9.699999999999979750e-01,0.000000000000000000e+00
7.588003487033133376e-02,9.760000000000081943e-01,1.067890808492074350e-01,9.679999999999985283e-01,0.000000000000000000e+00
5.459931188131787738e-02,9.828600000000078385e-01,9.001966233990893462e-02,9.728999999999988768e-01,0.000000000000000000e+00
5.582015447768154393e-02,9.816800000000083237e-01,1.008865561810107780e-01,9.724999999999992539e-01,0.000000000000000000e+00
4.289376908645190639e-02,9.858600000000071750e-01,8.825636380090376432e-02,9.734999999999986997e-01,0.000000000000000000e+00
4.306095931368375540e-02,9.855000000000059268e-01,9.503785739735029492e-02,9.735999999999989107e-01,0.000000000000000000e+00
3.128407983387038183e-02,9.898200000000045851e-01,8.678378332552533214e-02,9.739999999999987557e-01,0.000000000000000000e+00
2.757496932232757214e-02,9.913600000000043488e-01,9.073181815662297034e-02,9.758999999999988795e-01,0.000000000000000000e+00
2.224025675893974777e-02,9.926800000000037816e-01,8.682982370386295445e-02,9.767999999999996685e-01,0.000000000000000000e+00
1.885988486998986177e-02,9.936600000000036514e-01,9.176592316763024226e-02,9.772999999999987253e-01,0.000000000000000000e+00
1.825167727789738653e-02,9.945000000000030482e-01,9.798927086782713292e-02,9.746999999999984565e-01,0.000000000000000000e+00
1.709419723054115756e-02,9.942200000000032123e-01,9.711064103085108312e-02,9.771999999999989583e-01,0.000000000000000000e+00
1.220773188356245181e-02,9.955800000000022409e-01,1.023128014039201839e-01,9.771999999999991804e-01,0.000000000000000000e+00
4.520586978710354475e-02,9.867000000000062387e-01,1.327689374275056455e-01,9.704999999999992522e-01,0.000000000000000000e+00
2.294094665993761523e-02,9.923800000000039256e-01,1.251557502479165584e-01,9.734999999999994769e-01,0.000000000000000000e+00
1.124232852172475997e-02,9.960600000000020549e-01,9.849904107915272156e-02,9.779999999999994253e-01,0.000000000000000000e+00
1.184096724799521896e-02,9.960400000000022569e-01,1.054966540898416016e-01,9.770999999999994134e-01,0.000000000000000000e+00
1.583485780950886351e-02,9.945600000000028862e-01,1.231201939992737360e-01,9.754999999999988125e-01,0.000000000000000000e+00
2.119933245729457155e-02,9.933400000000035535e-01,1.345419431533840804e-01,9.737999999999996659e-01,0.000000000000000000e+00
1.638236190460846953e-02,9.945200000000029572e-01,1.237422281826659198e-01,9.765999999999996906e-01,0.000000000000000000e+00
9.807422718058921018e-03,9.968400000000017247e-01,1.161737405684259289e-01,9.775999999999994694e-01,0.000000000000000000e+00
6.651289415904207240e-03,9.976800000000014546e-01,1.256878339491871166e-01,9.759999999999984244e-01,0.000000000000000000e+00
3.700573836164984878e-03,9.988000000000006873e-01,1.120998303604908986e-01,9.786999999999990152e-01,0.000000000000000000e+00
5.854052661374800626e-03,9.980400000000011485e-01,1.176479982415074288e-01,9.770999999999996355e-01,0.000000000000000000e+00
1.384318720376214893e-03,9.996200000000002861e-01,1.054792156790157476e-01,9.813999999999990509e-01,0.000000000000000000e+00
1.330580700262583424e-03,9.996400000000001951e-01,1.082835722962768032e-01,9.813999999999990509e-01,0.000000000000000000e+00
2.298918880147201053e-04,9.999799999999999800e-01,1.049249145210076201e-01,9.831999999999987416e-01,0.000000000000000000e+00
1.419413726616324304e-04,1.000000000000000000e+00,1.074608865594307433e-01,9.827999999999987857e-01,0.000000000000000000e+00
1.193393297968364369e-04,1.000000000000000000e+00,1.082796795181156790e-01,9.832999999999988416e-01,0.000000000000000000e+00
1.483640481518665589e-04,9.999799999999999800e-01,1.087877547919286758e-01,9.831999999999991857e-01,0.000000000000000000e+00
8.971456375443786894e-05,1.000000000000000000e+00,1.104426202589375988e-01,9.830999999999993078e-01,0.000000000000000000e+00
8.116309621243949991e-05,1.000000000000000000e+00,1.112282896008626870e-01,9.828999999999992188e-01,0.000000000000000000e+00
7.489485320746506547e-05,1.000000000000000000e+00,1.122719669852530605e-01,9.829999999999989857e-01,0.000000000000000000e+00
6.826884873009665124e-05,1.000000000000000000e+00,1.127380668464932484e-01,9.829999999999992077e-01,0.000000000000000000e+00
6.383386523683988163e-05,1.000000000000000000e+00,1.134335259114891969e-01,9.829999999999989857e-01,0.000000000000000000e+00
5.981859538146959871e-05,1.000000000000000000e+00,1.143138915215933388e-01,9.827999999999993408e-01,0.000000000000000000e+00
5.638811558063953775e-05,1.000000000000000000e+00,1.148909974434875053e-01,9.828999999999993298e-01,0.000000000000000000e+00
5.347549164697615407e-05,1.000000000000000000e+00,1.153618634076534200e-01,9.829999999999995408e-01,0.000000000000000000e+00
5.063696181419275128e-05,1.000000000000000000e+00,1.162373830226940408e-01,9.826999999999995739e-01,0.000000000000000000e+00
4.843401914470623737e-05,1.000000000000000000e+00,1.164381176542364366e-01,9.827999999999990077e-01,0.000000000000000000e+00
4.583164550478798372e-05,1.000000000000000000e+00,1.171621883977608802e-01,9.828999999999992188e-01,0.000000000000000000e+00
4.378154317595971590e-05,1.000000000000000000e+00,1.176422950327225547e-01,9.827999999999994518e-01,0.000000000000000000e+00
4.190842170059517157e-05,1.000000000000000000e+00,1.181167755308307060e-01,9.825999999999992518e-01,0.000000000000000000e+00
4.022207233627870631e-05,1.000000000000000000e+00,1.187740991448187206e-01,9.825999999999982526e-01,0.000000000000000000e+00
3.876254625615498708e-05,1.000000000000000000e+00,1.193399022093230150e-01,9.825999999999983636e-01,0.000000000000000000e+00
3.719031804572337847e-05,1.000000000000000000e+00,1.196285096380132057e-01,9.823999999999990518e-01,0.000000000000000000e+00
3.588745439467302891e-05,1.000000000000000000e+00,1.201382482933300716e-01,9.824999999999994849e-01,0.000000000000000000e+00
3.455672442528388545e-05,1.000000000000000000e+00,1.205507683870188640e-01,9.821999999999988518e-01,0.000000000000000000e+00
3.346110317351324106e-05,1.000000000000000000e+00,1.208319763296618748e-01,9.824999999999991518e-01,0.000000000000000000e+00
3.227170801877887621e-05,1.000000000000000000e+00,1.212686424326670925e-01,9.823999999999992738e-01,0.000000000000000000e+00
3.124424060732640184e-05,1.000000000000000000e+00,1.217521315114424435e-01,9.824999999999988187e-01,0.000000000000000000e+00
3.027694483771497340e-05,1.000000000000000000e+00,1.220089049136793280e-01,9.823999999999990518e-01,0.000000000000000000e+00
2.935384434181539614e-05,1.000000000000000000e+00,1.223439057572352356e-01,9.824999999999987077e-01,0.000000000000000000e+00
2.850035913208770380e-05,1.000000000000000000e+00,1.227538729997936368e-01,9.821999999999985187e-01,0.000000000000000000e+00
2.770134285311125241e-05,1.000000000000000000e+00,1.230928375366563687e-01,9.822999999999990628e-01,0.000000000000000000e+00
2.694897295511125023e-05,1.000000000000000000e+00,1.233683115561363952e-01,9.822999999999982856e-01,0.000000000000000000e+00
2.619039058925658455e-05,1.000000000000000000e+00,1.237659905464352089e-01,9.823999999999989408e-01,0.000000000000000000e+00
2.549164539200061530e-05,1.000000000000000000e+00,1.240928937495218431e-01,9.823999999999987187e-01,0.000000000000000000e+00
2.483024427149387194e-05,1.000000000000000000e+00,1.243243003379578548e-01,9.822999999999995069e-01,0.000000000000000000e+00
2.421091500532534689e-05,1.000000000000000000e+00,1.247316318846845434e-01,9.822999999999992848e-01,0.000000000000000000e+00
2.360996079645227979e-05,1.000000000000000000e+00,1.250156780758867048e-01,9.821999999999984077e-01,0.000000000000000000e+00
2.305912905218360280e-05,1.000000000000000000e+00,1.252536770283052825e-01,9.823999999999990518e-01,0.000000000000000000e+00
2.249341920239633991e-05,1.000000000000000000e+00,1.256346996133996807e-01,9.822999999999989518e-01,0.000000000000000000e+00
2.197343343254542708e-05,1.000000000000000000e+00,1.258540105904001061e-01,9.822999999999986187e-01,0.000000000000000000e+00
2.147422467939271370e-05,1.000000000000000000e+00,1.261640510280486460e-01,9.822999999999985077e-01,0.000000000000000000e+00
2.099640409256213963e-05,1.000000000000000000e+00,1.264357746753118350e-01,9.822999999999992848e-01,0.000000000000000000e+00
2.054947956247776440e-05,1.000000000000000000e+00,1.267657846027244739e-01,9.822999999999985077e-01,0.000000000000000000e+00
2.010323033778915636e-05,1.000000000000000000e+00,1.269599323216368258e-01,9.821999999999984077e-01,0.000000000000000000e+00
1.969105071292440788e-05,1.000000000000000000e+00,1.271689601616923793e-01,9.822999999999992848e-01,0.000000000000000000e+00
1.928004113582463050e-05,1.000000000000000000e+00,1.274474105205603280e-01,9.822999999999987297e-01,0.000000000000000000e+00
1.888624305141280247e-05,1.000000000000000000e+00,1.277525748502619241e-01,9.822999999999987297e-01,0.000000000000000000e+00
1.851932399181525923e-05,1.000000000000000000e+00,1.280289575849400119e-01,9.823999999999987187e-01,0.000000000000000000e+00
1.815394025094824751e-05,1.000000000000000000e+00,1.281752766897380769e-01,9.822999999999992848e-01,0.000000000000000000e+00
1.780446174303218745e-05,1.000000000000000000e+00,1.284411214252701161e-01,9.823999999999992738e-01,0.000000000000000000e+00
1.747083422306331638e-05,1.000000000000000000e+00,1.286739493077705965e-01,9.823999999999987187e-01,0.000000000000000000e+00
1.714827288834458371e-05,1.000000000000000000e+00,1.288871842493589104e-01,9.823999999999989408e-01,0.000000000000000000e+00
1.683343284463168136e-05,1.000000000000000000e+00,1.291443666517259892e-01,9.823999999999990518e-01,0.000000000000000000e+00
1.653192309971565570e-05,1.000000000000000000e+00,1.293690430451668594e-01,9.823999999999989408e-01,0.000000000000000000e+00
1.623936130002014638e-05,1.000000000000000000e+00,1.295881974736688425e-01,9.823999999999988297e-01,0.000000000000000000e+00
1.596003894606957117e-05,1.000000000000000000e+00,1.297418144908014936e-01,9.823999999999988297e-01,0.000000000000000000e+00
1.568961931639668064e-05,1.000000000000000000e+00,1.299156640714376754e-01,9.823999999999992738e-01,0.000000000000000000e+00
1.542076691016499296e-05,1.000000000000000000e+00,1.301865037172469375e-01,9.823999999999988297e-01,0.000000000000000000e+00
1.516841573000830982e-05,1.000000000000000000e+00,1.304454313119758624e-01,9.823999999999987187e-01,0.000000000000000000e+00
1.491517996287963598e-05,1.000000000000000000e+00,1.306255341202094133e-01,9.823999999999992738e-01,0.000000000000000000e+00
1.467429840042448756e-05,1.000000000000000000e+00,1.308209578980086829e-01,9.823999999999998289e-01,0.000000000000000000e+00
1.444124636432763145e-05,1.000000000000000000e+00,1.310324688680855054e-01,9.823999999999992738e-01,0.000000000000000000e+00
1.421415283193100938e-05,1.000000000000000000e+00,1.312199717867851001e-01,9.823999999999990518e-01,0.000000000000000000e+00
1.399336403263856851e-05,1.000000000000000000e+00,1.313929092652943442e-01,9.823999999999990518e-01,0.000000000000000000e+00
1.377906567461507861e-05,1.000000000000000000e+00,1.315818942399143987e-01,9.824999999999991518e-01,0.000000000000000000e+00
1.357151122707677566e-05,1.000000000000000000e+00,1.317847185871686422e-01,9.824999999999988187e-01,0.000000000000000000e+00
1.337045028138341337e-05,1.000000000000000000e+00,1.319920190266322957e-01,9.824999999999987077e-01,0.000000000000000000e+00
1.317376065713797053e-05,1.000000000000000000e+00,1.321493405117535047e-01,9.824999999999988187e-01,0.000000000000000000e+00
1.298223533187154050e-05,1.000000000000000000e+00,1.323386842270616870e-01,9.824999999999998179e-01,0.000000000000000000e+00
1.279687678084351806e-05,1.000000000000000000e+00,1.324627111836058635e-01,9.824999999999995959e-01,0.000000000000000000e+00
1.261456058477496871e-05,1.000000000000000000e+00,1.326705032472089429e-01,9.824999999999992628e-01,0.000000000000000000e+00
1.243918360623777854e-05,1.000000000000000000e+00,1.328326794113582066e-01,9.824999999999985967e-01,0.000000000000000000e+00
1.226745318091707988e-05,1.000000000000000000e+00,1.330062865448290998e-01,9.824999999999992628e-01,0.000000000000000000e+00
1.210224298518601384e-05,1.000000000000000000e+00,1.331494038043719574e-01,9.825999999999998069e-01,0.000000000000000000e+00
1106.9841620922089
